INFO  2018-10-12 01:32:21,130 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 DEBUG http://localhost:21021/  0
INFO  2018-10-12 01:32:21,130 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/index.html  
INFO  2018-10-12 01:32:21,315 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 192.573ms 200 
WARN  2018-10-12 01:32:21,406 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:32:21,406 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:32:21,406 [10   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:32:21,409 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:32:21,411 [7    ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:32:21,412 [10   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:32:21,773 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:32:21,784 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-10-12 01:32:21,797 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 684.9195ms 404 
INFO  2018-10-12 01:32:21,809 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 697.3122ms 200 text/html
INFO  2018-10-12 01:32:21,810 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 697.202ms 200 text/html
INFO  2018-10-12 01:32:21,898 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-bundle.js  
INFO  2018-10-12 01:32:21,901 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui-standalone-preset.js  
WARN  2018-10-12 01:32:21,908 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:32:21,928 [10   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:32:21,943 [11   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
WARN  2018-10-12 01:32:21,951 [10   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-10-12 01:32:21,952 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.css  
WARN  2018-10-12 01:32:21,966 [13   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:32:21,973 [13   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-10-12 01:32:21,989 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui-standalone-preset.js was not modified
INFO  2018-10-12 01:32:21,991 [11   ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui-bundle.js was not modified
INFO  2018-10-12 01:32:21,994 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui.css was not modified
INFO  2018-10-12 01:32:22,035 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 128.8619ms 304 application/javascript
INFO  2018-10-12 01:32:22,037 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 153.6516ms 304 application/javascript
INFO  2018-10-12 01:32:22,039 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 128.9219ms 304 text/css
INFO  2018-10-12 01:32:22,530 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
WARN  2018-10-12 01:32:22,532 [13   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported cultures 'zh-CN'.
WARN  2018-10-12 01:32:22,534 [13   ] calization.RequestLocalizationMiddleware - CookieRequestCultureProvider returned the following unsupported UI Cultures 'zh-CN'.
INFO  2018-10-12 01:32:22,855 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 326.3543ms 200 application/json;charset=utf-8
